date,train_number,train_name,station_code,delay_minutes,month,day_of_week,is_weekend,is_monsoon,is_fog_season,is_festival_season,stop_sequence,total_stops
2026-02-16,12137,Punjab Mail,BSL,15.0,2,0,False,False,False,False,5,12
2026-02-16,12137,Punjab Mail,ET,23.0,2,0,False,False,False,False,6,12
2026-02-16,12137,Punjab Mail,BPL,27.0,2,0,False,False,False,False,7,12
2026-02-16,12137,Punjab Mail,JHS,38.8,2,0,False,False,False,False,8,12
2026-02-16,12137,Punjab Mail,GWL,45.6,2,0,False,False,False,False,9,12
2026-02-16,12137,Punjab Mail,AGC,45.9,2,0,False,False,False,False,10,12
2026-02-16,12137,Punjab Mail,MTJ,65.7,2,0,False,False,False,False,11,12
2026-02-16,12137,Punjab Mail,NDLS,61.4,2,0,False,False,False,False,12,12
2026-02-16,12621,Tamil Nadu Express,CSMT,0.0,2,0,False,False,False,False,1,9
2026-02-16,12621,Tamil Nadu Express,KYN,6.7,2,0,False,False,False,False,2,9
2026-02-16,12621,Tamil Nadu Express,MMR,8.1,2,0,False,False,False,False,3,9
2026-02-16,12621,Tamil Nadu Express,BSL,6.2,2,0,False,False,False,False,4,9
2026-02-16,12621,Tamil Nadu Express,ET,15.5,2,0,False,False,False,False,5,9
2026-02-16,12621,Tamil Nadu Express,BPL,12.8,2,0,False,False,False,False,6,9
2026-02-16,12621,Tamil Nadu Express,JHS,14.2,2,0,False,False,False,False,7,9
2026-02-16,12621,Tamil Nadu Express,AGC,9.2,2,0,False,False,False,False,8,9
2026-02-16,12621,Tamil Nadu Express,NDLS,33.1,2,0,False,False,False,False,9,9
2026-02-16,12261,Mumbai Duronto Central,CSMT,10.0,2,0,False,False,False,False,1,2
2026-02-16,12261,Mumbai Duronto Central,NDLS,15.3,2,0,False,False,False,False,2,2
2026-02-16,12187,Mumbai Garib Rath,CSMT,4.0,2,0,False,False,False,False,1,7
2026-02-16,12187,Mumbai Garib Rath,KYN,5.7,2,0,False,False,False,False,2,7
2026-02-16,12187,Mumbai Garib Rath,BSL,22.6,2,0,False,False,False,False,3,7
2026-02-16,12187,Mumbai Garib Rath,BPL,29.0,2,0,False,False,False,False,4,7
2026-02-16,12187,Mumbai Garib Rath,JHS,52.8,2,0,False,False,False,False,5,7
2026-02-16,12187,Mumbai Garib Rath,GWL,56.2,2,0,False,False,False,False,6,7
2026-02-16,12187,Mumbai Garib Rath,NDLS,81.2,2,0,False,False,False,False,7,7
2026-02-15,12951,Mumbai Rajdhani,MMCT,0.0,2,6,True,False,False,False,1,5
2026-02-15,12951,Mumbai Rajdhani,BRC,2.2,2,6,True,False,False,False,2,5
2026-02-15,12951,Mumbai Rajdhani,KOTA,15.8,2,6,True,False,False,False,3,5
2026-02-15,12951,Mumbai Rajdhani,SWM,13.7,2,6,True,False,False,False,4,5
2026-02-15,12951,Mumbai Rajdhani,NDLS,20.6,2,6,True,False,False,False,5,5
2026-02-15,12953,August Kranti Rajdhani,MMCT,0.0,2,6,True,False,False,False,1,6
2026-02-15,12953,August Kranti Rajdhani,ST,0.0,2,6,True,False,False,False,2,6
2026-02-15,12953,August Kranti Rajdhani,BRC,9.8,2,6,True,False,False,False,3,6
2026-02-15,12953,August Kranti Rajdhani,RTM,22.9,2,6,True,False,False,False,4,6
2026-02-15,12953,August Kranti Rajdhani,KOTA,22.1,2,6,True,False,False,False,5,6
2026-02-15,12953,August Kranti Rajdhani,NDLS,19.2,2,6,True,False,False,False,6,6
2026-02-15,12267,Mumbai Duronto,MMCT,0.0,2,6,True,False,False,False,1,2
2026-02-15,12267,Mumbai Duronto,NDLS,9.0,2,6,True,False,False,False,2,2
2026-02-15,12903,Golden Temple Mail,MMCT,17.8,2,6,True,False,False,False,1,10
2026-02-15,12903,Golden Temple Mail,BVI,0.3,2,6,True,False,False,False,2,10
2026-02-15,12903,Golden Temple Mail,BL,8.9,2,6,True,False,False,False,3,10
2026-02-15,12903,Golden Temple Mail,ST,11.5,2,6,True,False,False,False,4,10
2026-02-15,12903,Golden Temple Mail,BRC,28.4,2,6,True,False,False,False,5,10
2026-02-15,12903,Golden Temple Mail,RTM,52.6,2,6,True,False,False,False,6,10
2026-02-15,12903,Golden Temple Mail,KOTA,61.9,2,6,True,False,False,False,7,10
2026-02-15,12903,Golden Temple Mail,SWM,59.9,2,6,True,False,False,False,8,10
2026-02-15,12903,Golden Temple Mail,MTJ,73.5,2,6,True,False,False,False,9,10
2026-02-15,12903,Golden Temple Mail,NDLS,78.9,2,6,True,False,False,False,10,10
2026-02-15,12925,Paschim Express,MMCT,2.7,2,6,True,False,False,False,1,9
2026-02-15,12925,Paschim Express,BVI,7.3,2,6,True,False,False,False,2,9
2026-02-15,12925,Paschim Express,ST,10.3,2,6,True,False,False,False,3,9
2026-02-15,12925,Paschim Express,BRC,8.4,2,6,True,False,False,False,4,9
2026-02-15,12925,Paschim Express,RTM,14.2,2,6,True,False,False,False,5,9
2026-02-15,12925,Paschim Express,KOTA,26.6,2,6,True,False,False,False,6,9
2026-02-15,12925,Paschim Express,SWM,21.6,2,6,True,False,False,False,7,9
2026-02-15,12925,Paschim Express,MTJ,28.6,2,6,True,False,False,False,8,9
2026-02-15,12925,Paschim Express,NDLS,26.7,2,6,True,False,False,False,9,9
2026-02-15,12909,Garib Rath,MMCT,0.0,2,6,True,False,False,False,1,6
2026-02-15,12909,Garib Rath,BVI,7.9,2,6,True,False,False,False,2,6
2026-02-15,12909,Garib Rath,ST,24.4,2,6,True,False,False,False,3,6
2026-02-15,12909,Garib Rath,BRC,58.0,2,6,True,False,False,False,4,6
2026-02-15,12909,Garib Rath,KOTA,63.5,2,6,True,False,False,False,5,6
2026-02-15,12909,Garib Rath,NDLS,76.5,2,6,True,False,False,False,6,6
2026-02-15,12137,Punjab Mail,CSMT,0.0,2,6,True,False,False,False,1,12
2026-02-15,12137,Punjab Mail,KYN,0.0,2,6,True,False,False,False,2,12
2026-02-15,12137,Punjab Mail,NMD,6.2,2,6,True,False,False,False,3,12
2026-02-15,12137,Punjab Mail,MMR,11.6,2,6,True,False,False,False,4,12
2026-02-15,12137,Punjab Mail,BSL,6.7,2,6,True,False,False,False,5,12
2026-02-15,12137,Punjab Mail,ET,10.8,2,6,True,False,False,False,6,12
2026-02-15,12137,Punjab Mail,BPL,20.5,2,6,True,False,False,False,7,12
2026-02-15,12137,Punjab Mail,JHS,19.7,2,6,True,False,False,False,8,12
2026-02-15,12137,Punjab Mail,GWL,19.4,2,6,True,False,False,False,9,12
2026-02-15,12137,Punjab Mail,AGC,16.0,2,6,True,False,False,False,10,12
2026-02-15,12137,Punjab Mail,MTJ,16.2,2,6,True,False,False,False,11,12
2026-02-15,12137,Punjab Mail,NDLS,20.6,2,6,True,False,False,False,12,12
2026-02-15,12621,Tamil Nadu Express,CSMT,6.8,2,6,True,False,False,False,1,9
2026-02-15,12621,Tamil Nadu Express,KYN,0.0,2,6,True,False,False,False,2,9
2026-02-15,12621,Tamil Nadu Express,MMR,3.5,2,6,True,False,False,False,3,9
2026-02-15,12621,Tamil Nadu Express,BSL,8.1,2,6,True,False,False,False,4,9
2026-02-15,12621,Tamil Nadu Express,ET,27.2,2,6,True,False,False,False,5,9
2026-02-15,12621,Tamil Nadu Express,BPL,42.3,2,6,True,False,False,False,6,9
2026-02-15,12621,Tamil Nadu Express,JHS,37.7,2,6,True,False,False,False,7,9
2026-02-15,12621,Tamil Nadu Express,AGC,36.7,2,6,True,False,False,False,8,9
2026-02-15,12621,Tamil Nadu Express,NDLS,45.4,2,6,True,False,False,False,9,9
2026-02-15,12261,Mumbai Duronto Central,CSMT,7.3,2,6,True,False,False,False,1,2
2026-02-15,12261,Mumbai Duronto Central,NDLS,15.1,2,6,True,False,False,False,2,2
2026-02-15,12187,Mumbai Garib Rath,CSMT,3.0,2,6,True,False,False,False,1,7
2026-02-15,12187,Mumbai Garib Rath,KYN,5.5,2,6,True,False,False,False,2,7
2026-02-15,12187,Mumbai Garib Rath,BSL,14.5,2,6,True,False,False,False,3,7
2026-02-15,12187,Mumbai Garib Rath,BPL,23.1,2,6,True,False,False,False,4,7
2026-02-15,12187,Mumbai Garib Rath,JHS,35.8,2,6,True,False,False,False,5,7
2026-02-15,12187,Mumbai Garib Rath,GWL,40.1,2,6,True,False,False,False,6,7
2026-02-15,12187,Mumbai Garib Rath,NDLS,47.7,2,6,True,False,False,False,7,7
2026-02-14,12951,Mumbai Rajdhani,MMCT,5.5,2,5,True,False,False,False,1,5
2026-02-14,12951,Mumbai Rajdhani,BRC,13.4,2,5,True,False,False,False,2,5
2026-02-14,12951,Mumbai Rajdhani,KOTA,11.8,2,5,True,False,False,False,3,5
2026-02-14,12951,Mumbai Rajdhani,SWM,10.2,2,5,True,False,False,False,4,5
2026-02-14,12951,Mumbai Rajdhani,NDLS,14.2,2,5,True,False,False,False,5,5
2026-02-14,12953,August Kranti Rajdhani,MMCT,0.0,2,5,True,False,False,False,1,6
2026-02-14,12953,August Kranti Rajdhani,ST,0.0,2,5,True,False,False,False,2,6
2026-02-14,12953,August Kranti Rajdhani,BRC,8.2,2,5,True,False,False,False,3,6
2026-02-14,12953,August Kranti Rajdhani,RTM,13.7,2,5,True,False,False,False,4,6
2026-02-14,12953,August Kranti Rajdhani,KOTA,25.9,2,5,True,False,False,False,5,6
2026-02-14,12953,August Kranti Rajdhani,NDLS,30.0,2,5,True,False,False,False,6,6
2026-02-14,12267,Mumbai Duronto,MMCT,0.0,2,5,True,False,False,False,1,2
2026-02-14,12267,Mumbai Duronto,NDLS,17.6,2,5,True,False,False,False,2,2
2026-02-14,12903,Golden Temple Mail,MMCT,7.3,2,5,True,False,False,False,1,10
2026-02-14,12903,Golden Temple Mail,BVI,0.0,2,5,True,False,False,False,2,10
2026-02-14,12903,Golden Temple Mail,BL,15.7,2,5,True,False,False,False,3,10
2026-02-14,12903,Golden Temple Mail,ST,15.2,2,5,True,False,False,False,4,10
2026-02-14,12903,Golden Temple Mail,BRC,27.5,2,5,True,False,False,False,5,10
2026-02-14,12903,Golden Temple Mail,RTM,23.6,2,5,True,False,False,False,6,10
2026-02-14,12903,Golden Temple Mail,KOTA,22.5,2,5,True,False,False,False,7,10
2026-02-14,12903,Golden Temple Mail,SWM,34.0,2,5,True,False,False,False,8,10
2026-02-14,12903,Golden Temple Mail,MTJ,34.2,2,5,True,False,False,False,9,10
2026-02-14,12903,Golden Temple Mail,NDLS,39.4,2,5,True,False,False,False,10,10
2026-02-14,12925,Paschim Express,MMCT,11.2,2,5,True,False,False,False,1,9
2026-02-14,12925,Paschim Express,BVI,10.4,2,5,True,False,False,False,2,9
2026-02-14,12925,Paschim Express,ST,5.4,2,5,True,False,False,False,3,9
2026-02-14,12925,Paschim Express,BRC,16.1,2,5,True,False,False,False,4,9
2026-02-14,12925,Paschim Express,RTM,24.9,2,5,True,False,False,False,5,9
2026-02-14,12925,Paschim Express,KOTA,39.2,2,5,True,False,False,False,6,9
2026-02-14,12925,Paschim Express,SWM,42.1,2,5,True,False,False,False,7,9
2026-02-14,12925,Paschim Express,MTJ,70.1,2,5,True,False,False,False,8,9
2026-02-14,12925,Paschim Express,NDLS,80.5,2,5,True,False,False,False,9,9
2026-02-14,12909,Garib Rath,MMCT,0.6,2,5,True,False,False,False,1,6
2026-02-14,12909,Garib Rath,BVI,5.6,2,5,True,False,False,False,2,6
2026-02-14,12909,Garib Rath,ST,0.6,2,5,True,False,False,False,3,6
2026-02-14,12909,Garib Rath,BRC,20.2,2,5,True,False,False,False,4,6
2026-02-14,12909,Garib Rath,KOTA,33.1,2,5,True,False,False,False,5,6
2026-02-14,12909,Garib Rath,NDLS,43.8,2,5,True,False,False,False,6,6
2026-02-14,12137,Punjab Mail,CSMT,0.0,2,5,True,False,False,False,1,12
2026-02-14,12137,Punjab Mail,KYN,20.1,2,5,True,False,False,False,2,12
2026-02-14,12137,Punjab Mail,NMD,15.1,2,5,True,False,False,False,3,12
2026-02-14,12137,Punjab Mail,MMR,10.3,2,5,True,False,False,False,4,12
2026-02-14,12137,Punjab Mail,BSL,15.9,2,5,True,False,False,False,5,12
2026-02-14,12137,Punjab Mail,ET,16.3,2,5,True,False,False,False,6,12
2026-02-14,12137,Punjab Mail,BPL,11.3,2,5,True,False,False,False,7,12
2026-02-14,12137,Punjab Mail,JHS,22.3,2,5,True,False,False,False,8,12
2026-02-14,12137,Punjab Mail,GWL,32.4,2,5,True,False,False,False,9,12
2026-02-14,12137,Punjab Mail,AGC,30.1,2,5,True,False,False,False,10,12
2026-02-14,12137,Punjab Mail,MTJ,33.0,2,5,True,False,False,False,11,12
2026-02-14,12137,Punjab Mail,NDLS,47.4,2,5,True,False,False,False,12,12
2026-02-14,12621,Tamil Nadu Express,CSMT,1.0,2,5,True,False,False,False,1,9
2026-02-14,12621,Tamil Nadu Express,KYN,0.0,2,5,True,False,False,False,2,9
2026-02-14,12621,Tamil Nadu Express,MMR,4.2,2,5,True,False,False,False,3,9
2026-02-14,12621,Tamil Nadu Express,BSL,0.4,2,5,True,False,False,False,4,9
2026-02-14,12621,Tamil Nadu Express,ET,21.9,2,5,True,False,False,False,5,9
2026-02-14,12621,Tamil Nadu Express,BPL,21.4,2,5,True,False,False,False,6,9
2026-02-14,12621,Tamil Nadu Express,JHS,20.1,2,5,True,False,False,False,7,9
2026-02-14,12621,Tamil Nadu Express,AGC,15.1,2,5,True,False,False,False,8,9
2026-02-14,12621,Tamil Nadu Express,NDLS,23.6,2,5,True,False,False,False,9,9
2026-02-14,12261,Mumbai Duronto Central,CSMT,2.3,2,5,True,False,False,False,1,2
2026-02-14,12261,Mumbai Duronto Central,NDLS,0.0,2,5,True,False,False,False,2,2
2026-02-14,12187,Mumbai Garib Rath,CSMT,0.0,2,5,True,False,False,False,1,7
2026-02-14,12187,Mumbai Garib Rath,KYN,8.3,2,5,True,False,False,False,2,7
2026-02-14,12187,Mumbai Garib Rath,BSL,13.9,2,5,True,False,False,False,3,7
2026-02-14,12187,Mumbai Garib Rath,BPL,8.9,2,5,True,False,False,False,4,7
2026-02-14,12187,Mumbai Garib Rath,JHS,13.6,2,5,True,False,False,False,5,7
2026-02-14,12187,Mumbai Garib Rath,GWL,16.6,2,5,True,False,False,False,6,7
2026-02-14,12187,Mumbai Garib Rath,NDLS,22.5,2,5,True,False,False,False,7,7
2026-02-13,12951,Mumbai Rajdhani,MMCT,0.0,2,4,False,False,False,False,1,5
2026-02-13,12951,Mumbai Rajdhani,BRC,18.4,2,4,False,False,False,False,2,5
2026-02-13,12951,Mumbai Rajdhani,KOTA,24.5,2,4,False,False,False,False,3,5
2026-02-13,12951,Mumbai Rajdhani,SWM,34.4,2,4,False,False,False,False,4,5
2026-02-13,12951,Mumbai Rajdhani,NDLS,33.2,2,4,False,False,False,False,5,5
2026-02-13,12953,August Kranti Rajdhani,MMCT,0.0,2,4,False,False,False,False,1,6
2026-02-13,12953,August Kranti Rajdhani,ST,9.7,2,4,False,False,False,False,2,6
2026-02-13,12953,August Kranti Rajdhani,BRC,20.7,2,4,False,False,False,False,3,6
2026-02-13,12953,August Kranti Rajdhani,RTM,16.6,2,4,False,False,False,False,4,6
2026-02-13,12953,August Kranti Rajdhani,KOTA,22.6,2,4,False,False,False,False,5,6
2026-02-13,12953,August Kranti Rajdhani,NDLS,23.2,2,4,False,False,False,False,6,6
2026-02-13,12267,Mumbai Duronto,MMCT,3.7,2,4,False,False,False,False,1,2
2026-02-13,12267,Mumbai Duronto,NDLS,0.0,2,4,False,False,False,False,2,2
2026-02-13,12903,Golden Temple Mail,MMCT,6.7,2,4,False,False,False,False,1,10
2026-02-13,12903,Golden Temple Mail,BVI,9.3,2,4,False,False,False,False,2,10
2026-02-13,12903,Golden Temple Mail,BL,17.4,2,4,False,False,False,False,3,10
2026-02-13,12903,Golden Temple Mail,ST,31.7,2,4,False,False,False,False,4,10
2026-02-13,12903,Golden Temple Mail,BRC,33.6,2,4,False,False,False,False,5,10
2026-02-13,12903,Golden Temple Mail,RTM,36.9,2,4,False,False,False,False,6,10
2026-02-13,12903,Golden Temple Mail,KOTA,62.7,2,4,False,False,False,False,7,10
2026-02-13,12903,Golden Temple Mail,SWM,67.1,2,4,False,False,False,False,8,10
2026-02-13,12903,Golden Temple Mail,MTJ,71.6,2,4,False,False,False,False,9,10
2026-02-13,12903,Golden Temple Mail,NDLS,74.6,2,4,False,False,False,False,10,10
2026-02-13,12925,Paschim Express,MMCT,15.4,2,4,False,False,False,False,1,9
2026-02-13,12925,Paschim Express,BVI,13.4,2,4,False,False,False,False,2,9
2026-02-13,12925,Paschim Express,ST,14.4,2,4,False,False,False,False,3,9
2026-02-13,12925,Paschim Express,BRC,13.6,2,4,False,False,False,False,4,9
2026-02-13,12925,Paschim Express,RTM,21.6,2,4,False,False,False,False,5,9
2026-02-13,12925,Paschim Express,KOTA,32.1,2,4,False,False,False,False,6,9
2026-02-13,12925,Paschim Express,SWM,40.3,2,4,False,False,False,False,7,9
2026-02-13,12925,Paschim Express,MTJ,63.7,2,4,False,False,False,False,8,9
2026-02-13,12925,Paschim Express,NDLS,73.8,2,4,False,False,False,False,9,9
2026-02-13,12909,Garib Rath,MMCT,0.0,2,4,False,False,False,False,1,6
2026-02-13,12909,Garib Rath,BVI,30.8,2,4,False,False,False,False,2,6
2026-02-13,12909,Garib Rath,ST,32.2,2,4,False,False,False,False,3,6
2026-02-13,12909,Garib Rath,BRC,35.6,2,4,False,False,False,False,4,6
2026-02-13,12909,Garib Rath,KOTA,44.6,2,4,False,False,False,False,5,6
2026-02-13,12909,Garib Rath,NDLS,49.2,2,4,False,False,False,False,6,6
2026-02-13,12137,Punjab Mail,CSMT,0.2,2,4,False,False,False,False,1,12
2026-02-13,12137,Punjab Mail,KYN,0.0,2,4,False,False,False,False,2,12
2026-02-13,12137,Punjab Mail,NMD,0.0,2,4,False,False,False,False,3,12
2026-02-13,12137,Punjab Mail,MMR,0.6,2,4,False,False,False,False,4,12
2026-02-13,12137,Punjab Mail,BSL,25.9,2,4,False,False,False,False,5,12
2026-02-13,12137,Punjab Mail,ET,24.4,2,4,False,False,False,False,6,12
2026-02-13,12137,Punjab Mail,BPL,19.6,2,4,False,False,False,False,7,12
2026-02-13,12137,Punjab Mail,JHS,19.8,2,4,False,False,False,False,8,12
2026-02-13,12137,Punjab Mail,GWL,30.0,2,4,False,False,False,False,9,12
2026-02-13,12137,Punjab Mail,AGC,45.2,2,4,False,False,False,False,10,12
2026-02-13,12137,Punjab Mail,MTJ,43.3,2,4,False,False,False,False,11,12
2026-02-13,12137,Punjab Mail,NDLS,49.3,2,4,False,False,False,False,12,12
2026-02-13,12621,Tamil Nadu Express,CSMT,12.5,2,4,False,False,False,False,1,9
2026-02-13,12621,Tamil Nadu Express,KYN,13.3,2,4,False,False,False,False,2,9
2026-02-13,12621,Tamil Nadu Express,MMR,19.6,2,4,False,False,False,False,3,9
2026-02-13,12621,Tamil Nadu Express,BSL,32.9,2,4,False,False,False,False,4,9
2026-02-13,12621,Tamil Nadu Express,ET,28.0,2,4,False,False,False,False,5,9
2026-02-13,12621,Tamil Nadu Express,BPL,45.7,2,4,False,False,False,False,6,9
2026-02-13,12621,Tamil Nadu Express,JHS,59.2,2,4,False,False,False,False,7,9
2026-02-13,12621,Tamil Nadu Express,AGC,66.6,2,4,False,False,False,False,8,9
2026-02-13,12621,Tamil Nadu Express,NDLS,77.5,2,4,False,False,False,False,9,9
2026-02-13,12261,Mumbai Duronto Central,CSMT,1.3,2,4,False,False,False,False,1,2
2026-02-13,12261,Mumbai Duronto Central,NDLS,2.7,2,4,False,False,False,False,2,2
2026-02-13,12187,Mumbai Garib Rath,CSMT,5.9,2,4,False,False,False,False,1,7
2026-02-13,12187,Mumbai Garib Rath,KYN,8.0,2,4,False,False,False,False,2,7
2026-02-13,12187,Mumbai Garib Rath,BSL,11.7,2,4,False,False,False,False,3,7
2026-02-13,12187,Mumbai Garib Rath,BPL,12.8,2,4,False,False,False,False,4,7
2026-02-13,12187,Mumbai Garib Rath,JHS,18.7,2,4,False,False,False,False,5,7
2026-02-13,12187,Mumbai Garib Rath,GWL,15.8,2,4,False,False,False,False,6,7
2026-02-13,12187,Mumbai Garib Rath,NDLS,24.2,2,4,False,False,False,False,7,7
2026-02-12,12951,Mumbai Rajdhani,MMCT,0.0,2,3,False,False,False,False,1,5
2026-02-12,12951,Mumbai Rajdhani,BRC,6.6,2,3,False,False,False,False,2,5
2026-02-12,12951,Mumbai Rajdhani,KOTA,3.7,2,3,False,False,False,False,3,5
2026-02-12,12951,Mumbai Rajdhani,SWM,1.9,2,3,False,False,False,False,4,5
2026-02-12,12951,Mumbai Rajdhani,NDLS,9.5,2,3,False,False,False,False,5,5
2026-02-12,12953,August Kranti Rajdhani,MMCT,0.0,2,3,False,False,False,False,1,6
2026-02-12,12953,August Kranti Rajdhani,ST,5.5,2,3,False,False,False,False,2,6
2026-02-12,12953,August Kranti Rajdhani,BRC,12.7,2,3,False,False,False,False,3,6
2026-02-12,12953,August Kranti Rajdhani,RTM,11.9,2,3,False,False,False,False,4,6
2026-02-12,12953,August Kranti Rajdhani,KOTA,9.6,2,3,False,False,False,False,5,6
2026-02-12,12953,August Kranti Rajdhani,NDLS,7.3,2,3,False,False,False,False,6,6
2026-02-12,12267,Mumbai Duronto,MMCT,2.3,2,3,False,False,False,False,1,2
2026-02-12,12267,Mumbai Duronto,NDLS,0.1,2,3,False,False,False,False,2,2
2026-02-12,12903,Golden Temple Mail,MMCT,4.2,2,3,False,False,False,False,1,10
2026-02-12,12903,Golden Temple Mail,BVI,0.0,2,3,False,False,False,False,2,10
2026-02-12,12903,Golden Temple Mail,BL,0.0,2,3,False,False,False,False,3,10
2026-02-12,12903,Golden Temple Mail,ST,6.7,2,3,False,False,False,False,4,10
2026-02-12,12903,Golden Temple Mail,BRC,10.4,2,3,False,False,False,False,5,10
2026-02-12,12903,Golden Temple Mail,RTM,21.4,2,3,False,False,False,False,6,10
2026-02-12,12903,Golden Temple Mail,KOTA,27.0,2,3,False,False,False,False,7,10
2026-02-12,12903,Golden Temple Mail,SWM,22.0,2,3,False,False,False,False,8,10
2026-02-12,12903,Golden Temple Mail,MTJ,38.8,2,3,False,False,False,False,9,10
2026-02-12,12903,Golden Temple Mail,NDLS,60.9,2,3,False,False,False,False,10,10
2026-02-12,12925,Paschim Express,MMCT,0.0,2,3,False,False,False,False,1,9
2026-02-12,12925,Paschim Express,BVI,9.5,2,3,False,False,False,False,2,9
2026-02-12,12925,Paschim Express,ST,18.7,2,3,False,False,False,False,3,9
2026-02-12,12925,Paschim Express,BRC,18.9,2,3,False,False,False,False,4,9
2026-02-12,12925,Paschim Express,RTM,29.8,2,3,False,False,False,False,5,9
2026-02-12,12925,Paschim Express,KOTA,26.8,2,3,False,False,False,False,6,9
2026-02-12,12925,Paschim Express,SWM,21.8,2,3,False,False,False,False,7,9
2026-02-12,12925,Paschim Express,MTJ,32.4,2,3,False,False,False,False,8,9
2026-02-12,12925,Paschim Express,NDLS,48.1,2,3,False,False,False,False,9,9
2026-02-12,12909,Garib Rath,MMCT,4.6,2,3,False,False,False,False,1,6
2026-02-12,12909,Garib Rath,BVI,19.5,2,3,False,False,False,False,2,6
2026-02-12,12909,Garib Rath,ST,26.6,2,3,False,False,False,False,3,6
2026-02-12,12909,Garib Rath,BRC,24.0,2,3,False,False,False,False,4,6
2026-02-12,12909,Garib Rath,KOTA,34.9,2,3,False,False,False,False,5,6
2026-02-12,12909,Garib Rath,NDLS,45.9,2,3,False,False,False,False,6,6
2026-02-12,12137,Punjab Mail,CSMT,11.6,2,3,False,False,False,False,1,12
2026-02-12,12137,Punjab Mail,KYN,13.4,2,3,False,False,False,False,2,12
2026-02-12,12137,Punjab Mail,NMD,8.4,2,3,False,False,False,False,3,12
2026-02-12,12137,Punjab Mail,MMR,13.3,2,3,False,False,False,False,4,12
2026-02-12,12137,Punjab Mail,BSL,22.2,2,3,False,False,False,False,5,12
2026-02-12,12137,Punjab Mail,ET,22.1,2,3,False,False,False,False,6,12
2026-02-12,12137,Punjab Mail,BPL,17.4,2,3,False,False,False,False,7,12
2026-02-12,12137,Punjab Mail,JHS,25.1,2,3,False,False,False,False,8,12
2026-02-12,12137,Punjab Mail,GWL,29.2,2,3,False,False,False,False,9,12
2026-02-12,12137,Punjab Mail,AGC,24.2,2,3,False,False,False,False,10,12
2026-02-12,12137,Punjab Mail,MTJ,22.4,2,3,False,False,False,False,11,12
2026-02-12,12137,Punjab Mail,NDLS,47.4,2,3,False,False,False,False,12,12
2026-02-12,12621,Tamil Nadu Express,CSMT,0.0,2,3,False,False,False,False,1,9
2026-02-12,12621,Tamil Nadu Express,KYN,1.0,2,3,False,False,False,False,2,9
2026-02-12,12621,Tamil Nadu Express,MMR,0.0,2,3,False,False,False,False,3,9
2026-02-12,12621,Tamil Nadu Express,BSL,17.0,2,3,False,False,False,False,4,9
2026-02-12,12621,Tamil Nadu Express,ET,42.7,2,3,False,False,False,False,5,9
2026-02-12,12621,Tamil Nadu Express,BPL,37.7,2,3,False,False,False,False,6,9
2026-02-12,12621,Tamil Nadu Express,JHS,54.9,2,3,False,False,False,False,7,9
2026-02-12,12621,Tamil Nadu Express,AGC,71.3,2,3,False,False,False,False,8,9
2026-02-12,12621,Tamil Nadu Express,NDLS,78.8,2,3,False,False,False,False,9,9
2026-02-12,12261,Mumbai Duronto Central,CSMT,6.9,2,3,False,False,False,False,1,2
2026-02-12,12261,Mumbai Duronto Central,NDLS,6.0,2,3,False,False,False,False,2,2
2026-02-12,12187,Mumbai Garib Rath,CSMT,0.0,2,3,False,False,False,False,1,7
2026-02-12,12187,Mumbai Garib Rath,KYN,13.8,2,3,False,False,False,False,2,7
2026-02-12,12187,Mumbai Garib Rath,BSL,22.9,2,3,False,False,False,False,3,7
2026-02-12,12187,Mumbai Garib Rath,BPL,27.0,2,3,False,False,False,False,4,7
2026-02-12,12187,Mumbai Garib Rath,JHS,31.1,2,3,False,False,False,False,5,7
2026-02-12,12187,Mumbai Garib Rath,GWL,37.4,2,3,False,False,False,False,6,7
2026-02-12,12187,Mumbai Garib Rath,NDLS,37.4,2,3,False,False,False,False,7,7
2026-02-11,12951,Mumbai Rajdhani,MMCT,7.2,2,2,False,False,False,False,1,5
2026-02-11,12951,Mumbai Rajdhani,BRC,0.0,2,2,False,False,False,False,2,5
2026-02-11,12951,Mumbai Rajdhani,KOTA,0.0,2,2,False,False,False,False,3,5
2026-02-11,12951,Mumbai Rajdhani,SWM,0.0,2,2,False,False,False,False,4,5
2026-02-11,12951,Mumbai Rajdhani,NDLS,0.0,2,2,False,False,False,False,5,5
2026-02-11,12953,August Kranti Rajdhani,MMCT,3.4,2,2,False,False,False,False,1,6
2026-02-11,12953,August Kranti Rajdhani,ST,0.0,2,2,False,False,False,False,2,6
2026-02-11,12953,August Kranti Rajdhani,BRC,3.2,2,2,False,False,False,False,3,6
2026-02-11,12953,August Kranti Rajdhani,RTM,0.0,2,2,False,False,False,False,4,6
2026-02-11,12953,August Kranti Rajdhani,KOTA,11.9,2,2,False,False,False,False,5,6
2026-02-11,12953,August Kranti Rajdhani,NDLS,38.0,2,2,False,False,False,False,6,6
2026-02-11,12267,Mumbai Duronto,MMCT,3.2,2,2,False,False,False,False,1,2
2026-02-11,12267,Mumbai Duronto,NDLS,0.0,2,2,False,False,False,False,2,2
2026-02-11,12903,Golden Temple Mail,MMCT,2.0,2,2,False,False,False,False,1,10
2026-02-11,12903,Golden Temple Mail,BVI,0.0,2,2,False,False,False,False,2,10
2026-02-11,12903,Golden Temple Mail,BL,13.0,2,2,False,False,False,False,3,10
2026-02-11,12903,Golden Temple Mail,ST,11.6,2,2,False,False,False,False,4,10
